username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@eduardomancio4814,Deberías invitar a Noroña,"['Deberías invitar a Noroña', []]",2 months ago,,es,NEU,-0.10125894844532013
@clsdavidtube,"Bueno bueno, hemos sido testigos de la muerte de la televisión tradicional, Roberto mtz, Diego y hasta el Gafe nos han mostrado qué es posible acercar a estas figuras al populacho con platicas serias y muy educativas además de entretenidas c:","['Bueno bueno, hemos sido testigos de la muerte de la televisión tradicional, Roberto mtz, Diego y hasta el Gafe nos han mostrado qué es posible acercar a estas figuras al populacho con platicas serias y muy educativas además de entretenidas c:', []]",2 months ago,8,es,POS,0.9465673598460853
@Webos_cabron,Cuando un podcast con Alfredo jalife,"['Cuando un podcast con Alfredo jalife', []]",2 months ago,2,es,NEU,-0.049806512892246246
@andrewepineda7671,"Diego, en qué te estás convirtiendo? Ya también estás entrando al juego . Saludos","['Diego, en qué te estás convirtiendo? Ya también estás entrando al juego . Saludos', []]",2 months ago,,es,NEU,-0.3694789707660675
@magosprosound2989,Yo voy a votar por Marcelo,"['Yo voy a votar por Marcelo', []]",2 months ago,1,es,NEU,0.32595694437623024
@gabrieljimenez5299,"Extraordinario que haya surgido Diego Ruzzarin para hacer el tipo de entrevistas que un político debe de recibir y a las que debe someterse. Un político sin cultura ni filosofía ni conocimiento de los textos fundamentales sobre el estado, sobre el individuo, es una basura que nos va a gobernar.","['Extraordinario que haya surgido Diego Ruzzarin para hacer el tipo de entrevistas que un político debe de recibir y a las que debe someterse. Un político sin cultura ni filosofía ni conocimiento de los textos fundamentales sobre el estado, sobre el individuo, es una basura que nos va a gobernar.', []]",1 month ago,,es,NEG,-0.9818364677485079
@israelgomez-sp8xq,"Diego pareciera que  solo lo llevas de la mano, dandole las pistas para saber que responder","['Diego pareciera que  solo lo llevas de la mano, dandole las pistas para saber que responder', []]",1 month ago,,es,NEU,-0.04290178418159485
@joseluisnunez3378,Siempre pensé que Marcelo Ebrard podría ser un buen presidente. Tiene mucho que ofrecer.,"['Siempre pensé que Marcelo Ebrard podría ser un buen presidente. Tiene mucho que ofrecer.', []]",2 months ago,191,es,POS,0.8568602986633778
@artemiodiaz208,"La libertad se puede conceptualizar -porque no definir_ como conocimiento axiológico. El dinero no es el primer enemigo de la libertad, es dar más peso al materialismo. La educación (ignorancia) es el primer enemigo de la libertad. La materia es pura potencia, pero sin una forma que la haga existir en acto, no es: es el no-ser. Y por último, coloquialmente llamada, doctrina aristotélico-tomista, se puede hallar que todo tiende a un bien, y el mal no existe si no por un bien.","['La libertad se puede conceptualizar -porque no definir_ como conocimiento axiológico. El dinero no es el primer enemigo de la libertad, es dar más peso al materialismo. La educación (ignorancia) es el primer enemigo de la libertad. La materia es pura potencia, pero sin una forma que la haga existir en acto, no es: es el no-ser. Y por último, coloquialmente llamada, doctrina aristotélico-tomista, se puede hallar que todo tiende a un bien, y el mal no existe si no por un bien.', []]",4 weeks ago,,es,NEG,-0.6029206942766905
@user-oc7dr4lb1c,A Diego se le arruga con Noroña jajaja,"['A Diego se le arruga con Noroña jajaja', []]",1 month ago,,es,NEG,-0.8838823605328798
@greciamichellevictoriaanor1930,Que desesperante los entrevistadores que no permiten que el entrevistado hable. Preguntas y te respondes tu solo… que hueva,"['Que desesperante los entrevistadores que no permiten que el entrevistado hable. Preguntas y te respondes tu solo… que hueva', []]",2 months ago,3,es,NEG,-0.979515717830509
@user-zy6zz1ob6z,Me gusta mas la geopolítica de Alfredo Jalife !!🇲🇽,"['Me gusta mas la geopolítica de Alfredo Jalife !!🇲🇽', ['😎', '💥', '✨', '✨']]",1 month ago,1,es,POS,0.6797954067587852
@mariofloresjuarez5507,Una entrevista a Gérardo Fernández Noroña,"['Una entrevista a Gérardo Fernández Noroña', []]",2 months ago,,es,NEU,-0.058124348521232605
@paulvale757,Se nota Diego Ruzaarin que te encantó esta plática ,"['Se nota Diego Ruzaarin que te encantó esta plática ', ['😆']]",2 months ago,9,es,POS,0.9264270002022386
@bachocometro,"si hay algo que celebro y admiro de lopez obrador son las relaciones exteriores no somos tierra de conquista y Marcelo le ha seguido el rollo. si nos regresaron un poco la dignidad. haya estado interesante saber que piensa del T-MEC renegociar o, abandonar el tratado pues hay demasiada desventajas, no hay transferencia de tecnologia no good.","['si hay algo que celebro y admiro de lopez obrador son las relaciones exteriores no somos tierra de conquista y Marcelo le ha seguido el rollo. si nos regresaron un poco la dignidad. haya estado interesante saber que piensa del T-MEC renegociar o, abandonar el tratado pues hay demasiada desventajas, no hay transferencia de tecnologia no good.', []]",6 days ago,,es,NEG,-0.5398728549480438
@GANNICUS86,Marcelo para presidente!!! ,"['Marcelo para presidente!!! ', ['🙌🏼', '🙌🏼', '🙌🏼']]",1 month ago,,es,POS,0.4090615436434746
@RB-bk4sr,"""Uff que bueno que no me entrevisto este compa"" - EPN","['""Uff que bueno que no me entrevisto este compa"" - EPN', []]",1 month ago,2,es,NEG,-0.7570919655263424
@rzml3711,Que contestaría xochilt a las preguntas de ruzarin?,"['Que contestaría xochilt a las preguntas de ruzarin?', []]",10 days ago,,es,NEU,-0.1530240848660469
@rocioleon3227,Invite a su programa a NOROÑA POR FAVOR.,"['Invite a su programa a NOROÑA POR FAVOR.', []]",2 months ago,,es,NEG,-0.4335312098264694
@angelicaflores2031,"Una entrevista totalmente diferente al resto! Considero que el conocer en qué ideas-filósofos se apoyan las personas que ocupan puestos públicos, crea un panorama que permite en buena medida definir en cómo podría ser su ejercicio y qué tan ético es el político.","['Una entrevista totalmente diferente al resto! Considero que el conocer en qué ideas-filósofos se apoyan las personas que ocupan puestos públicos, crea un panorama que permite en buena medida definir en cómo podría ser su ejercicio y qué tan ético es el político.', []]",2 months ago,9,es,POS,0.7005623914301395
@jorgebenitez3636,"Diego, la igualdad no existe, no somos iguales. La equidad si.","['Diego, la igualdad no existe, no somos iguales. La equidad si.', []]",2 months ago,,es,NEU,-0.11951105296611786
@pamelaramirez2765,trae a citlali quiero escuchar como ocntesta este tipo de preguntas,"['trae a citlali quiero escuchar como ocntesta este tipo de preguntas', []]",3 weeks ago,,es,NEU,-0.164097361266613
@federicolopez3577,"DIJO ALGO MUY CLARO con lo de los monos , los animsles tienen mejor manera que todos los humanos del mundo","['DIJO ALGO MUY CLARO con lo de los monos , los animsles tienen mejor manera que todos los humanos del mundo', []]",6 days ago,,es,POS,0.6771615017205477
@juliocesarcabezaizaguirre5478,"No sé si asegurar que China es integrado, menos aún ""justo""","['No sé si asegurar que China es integrado, menos aún ""justo""', []]",2 months ago,1,es,NEU,-0.2545694559812546
@victormtz159,"Buenísimo podcast, la única persona de la cual si me sentiría representado que fuera mi presidente (dejando en claro que todos los políticos tienen cierto grado de corrupcion) Marcelo es la mejor opción para Mexico","['Buenísimo podcast, la única persona de la cual si me sentiría representado que fuera mi presidente (dejando en claro que todos los políticos tienen cierto grado de corrupcion) Marcelo es la mejor opción para Mexico', []]",2 months ago,26,es,POS,0.9115972649306059
@thesams4855,"Realmente me hace dudar bastante, cómo si el video fuera exactamente con un propósito ( el propósito de vender a Ebrard como un gran candidato) no se observó el debate, el choque entre ideas sino fue más como una dirección Ruzzari hablaba explicaba y secundaba y complementaba Ebrard , cómo algo ya planeado, el discurso entre los dos siempre era de: ¿Que opinas de esto? … ah!! yo también estoy de acuerdo con lo que piensas…. Me gustaría ver un en vivo y que fuera directamente con Ebrard sin tanta dirección de Ruzari","['Realmente me hace dudar bastante, cómo si el video fuera exactamente con un propósito ( el propósito de vender a Ebrard como un gran candidato) no se observó el debate, el choque entre ideas sino fue más como una dirección Ruzzari hablaba explicaba y secundaba y complementaba Ebrard , cómo algo ya planeado, el discurso entre los dos siempre era de: ¿Que opinas de esto? … ah!! yo también estoy de acuerdo con lo que piensas…. Me gustaría ver un en vivo y que fuera directamente con Ebrard sin tanta dirección de Ruzari', []]",1 month ago,,es,NEG,-0.5323552787303925
@dr.danielzavala8929,Excelentes preguntas y en especial las de filosofía. Que buena entrevista y candidato presidencial.,"['Excelentes preguntas y en especial las de filosofía. Que buena entrevista y candidato presidencial.', []]",2 months ago,1,es,POS,0.9722315799444914
@olivasanchez128,Me tuvieron asi,"['Me tuvieron asi', ['😊']]",2 months ago,,es,NEG,-0.7112799547612667
@susanaromerovazquez1823,"Pregunta para Marcelo ¿es ético que la empresa que tuvo más contratos en su gobierno les regalara departamentos a sus familiares cercanos? otra ¿a la economía de sus gobernados les convino que el segundo piso del periférico que construyó se concesionara y para pasar por ahí tengamos que pagar cuando lo que hizo el presidente AMLO lo hizo y es gratuito?, hablar y usar la filosofía para escucharse culto y sabio no cuenta cuando sus actos no cumplen el fin para lo cual se le dió el encargo","['Pregunta para Marcelo ¿es ético que la empresa que tuvo más contratos en su gobierno les regalara departamentos a sus familiares cercanos? otra ¿a la economía de sus gobernados les convino que el segundo piso del periférico que construyó se concesionara y para pasar por ahí tengamos que pagar cuando lo que hizo el presidente AMLO lo hizo y es gratuito?, hablar y usar la filosofía para escucharse culto y sabio no cuenta cuando sus actos no cumplen el fin para lo cual se le dió el encargo', []]",2 months ago,1,es,NEG,-0.9307646788656712
@ananikis4841,No lo deja hablar  Ruzzarin se entrevista solo!,"['No lo deja hablar  Ruzzarin se entrevista solo!', ['😂']]",2 months ago (edited),1,es,NEG,-0.9666839637793601
@alexloga8607,"No sabia que Marcelo tenía ese nivel de educación, tenia mi voto Claudia, ahora definitivamente lo tiene Marcelo Ebrard. ","['No sabia que Marcelo tenía ese nivel de educación, tenia mi voto Claudia, ahora definitivamente lo tiene Marcelo Ebrard. ', ['👏🏻', '👏🏻']]",2 months ago,624,es,NEG,-0.21951599419116974
@armandosalgado7125,Y ahora él ve la oportunidad de lanzarse para presidente y lograr su cometido servirle del tapete al vecino del norte empinársele,"['Y ahora él ve la oportunidad de lanzarse para presidente y lograr su cometido servirle del tapete al vecino del norte empinársele', []]",2 months ago,,es,NEG,-0.7812913097441196
@AIejandr_,"Marcelo Ebrard esta en otro nivel, evidentemente es una persona que tiene conocimientos culturales generales y un poco mas de nicho, pero sus ideales politicos (4T, MORENA, AMLO) no son los indicados. Es realmente lamentable que el mejor candidato este en el peor partido y con las peores ideologias.","['Marcelo Ebrard esta en otro nivel, evidentemente es una persona que tiene conocimientos culturales generales y un poco mas de nicho, pero sus ideales politicos (4T, MORENA, AMLO) no son los indicados. Es realmente lamentable que el mejor candidato este en el peor partido y con las peores ideologias.', []]",2 months ago,,es,NEG,-0.9771927101537585
@cesargd3983,Por favor invita a Adan Augusto,"['Por favor invita a Adan Augusto', []]",2 months ago,1,es,NEU,-0.037810713052749634
@azalearose1362,"Que crea lo que quiera. Hay mejores aspirantes a la candidatura presidencial. Me gustaría escuchar a los demás.

Además, #Marceloser escribe como niño de primaria.","['Que crea lo que quiera. Hay mejores aspirantes a la candidatura presidencial. Me gustaría escuchar a los demás.\n\nAdemás, #Marceloser escribe como niño de primaria.', []]",2 months ago,,es,NEU,0.21498025953769684
@elsrdelasligas,"Buena, aunque me parece que interrumpes mucho a Marcelo. Falto que lo dejaras hablar mas","['Buena, aunque me parece que interrumpes mucho a Marcelo. Falto que lo dejaras hablar mas', []]",1 month ago,1,es,NEG,-0.8322653472423553
@juanortega996,"Que joya de edicion de ""¿Por que crees lo que crees?"",estas entrevistas mil veces más determinantes y verdaderamente importantes!  que las que nos venden los medios de comunicación vendidos sin sentido y con carencia de contenido.","['Que joya de edicion de ""¿Por que crees lo que crees?"",estas entrevistas mil veces más determinantes y verdaderamente importantes!  que las que nos venden los medios de comunicación vendidos sin sentido y con carencia de contenido.', ['🔥']]",2 months ago,23,es,NEG,-0.33564555644989014
@saidlopez7717,"Marcelo siempre ha sido muy educado, e intelectualmente superior al político promedio, pero estando en el poder todos se desdibujan y esa coherencia la pierden. Pero de que ha leído más que el Gris Creel y la analfeta funcional de Lilly Tellez sin duda.","['Marcelo siempre ha sido muy educado, e intelectualmente superior al político promedio, pero estando en el poder todos se desdibujan y esa coherencia la pierden. Pero de que ha leído más que el Gris Creel y la analfeta funcional de Lilly Tellez sin duda.', []]",2 months ago,,es,NEG,-0.8499152380973101
@adolfo5859,"Excelente entrevista!!! Solo un comentario, nada más equivocado el comentario con respecto a que la tesis darwinista es individualista, es totalmente lo opuesto.","['Excelente entrevista!!! Solo un comentario, nada más equivocado el comentario con respecto a que la tesis darwinista es individualista, es totalmente lo opuesto.', []]",1 month ago,,es,NEG,-0.6768744625151157
@issyfragebe,"Me quedé así, mira ","['Me quedé así, mira ', ['😯']]",2 months ago (edited),1,es,NEG,-0.5033682212233543
@chilenitotv,"Los que sacan libros para hacer campaña con espectaculares antes de las elecciones, la vieja confiable ","['Los que sacan libros para hacer campaña con espectaculares antes de las elecciones, la vieja confiable ', ['😂']]",2 months ago,,es,NEU,-0.3847515545785427
@user-ub2gl2kd4s,esta entrevista me haya gustado màs con Noroña.,"['esta entrevista me haya gustado màs con Noroña.', []]",2 months ago,,es,POS,0.8750450452789664
@alejandrosantre,"Desde que se quitó los lentes y empujó un poco el micrófono supo y reconoció la platica que iba a tener. 
Eso estuvo muy interesante. Bien ahí, dale Diego dale.","['Desde que se quitó los lentes y empujó un poco el micrófono supo y reconoció la platica que iba a tener. \nEso estuvo muy interesante. Bien ahí, dale Diego dale.', []]",2 months ago,10,es,POS,0.966668262379244
@pepetony80jabe,"En mi opinión los candidatos a la presidencia serían Ebrard, Adán Augusto, Noroña y Claudia Sheibaun","['En mi opinión los candidatos a la presidencia serían Ebrard, Adán Augusto, Noroña y Claudia Sheibaun', []]",4 weeks ago,,es,NEU,-0.07100173830986023
@aaroncontreras7576,Noroña es mi gallo el es quien puede profundizar la transformación Marcelo sería buen presidente ya que Mexico sea más avanzado y aya clase media ahorita tenemos que profundizar y sacar a muchas personas de la pobreza.,"['Noroña es mi gallo el es quien puede profundizar la transformación Marcelo sería buen presidente ya que Mexico sea más avanzado y aya clase media ahorita tenemos que profundizar y sacar a muchas personas de la pobreza.', []]",2 months ago,,es,POS,0.7168516889214516
@luisalbertoterrazinazeoli1417,Invita a Lili Téllez o Xóchitl Gálvez ,"['Invita a Lili Téllez o Xóchitl Gálvez ', ['🤣', '🤣', '🤣']]",1 month ago,,es,NEU,-0.21927429735660553
@tortilladmaiz,"Diego se noto que fue condicionado,porque no le cuestionó ningún planteamiento inclusive el mismo le daba un norte cuando Ebrard se empezaba a aventar un choro matador , pero no quita que este contenido debería hacerse una práctica habitual entre candidatos forzándolos a prepararse más para venderse","['Diego se noto que fue condicionado,porque no le cuestionó ningún planteamiento inclusive el mismo le daba un norte cuando Ebrard se empezaba a aventar un choro matador , pero no quita que este contenido debería hacerse una práctica habitual entre candidatos forzándolos a prepararse más para venderse', []]",1 month ago,1,es,NEG,-0.8627082156017423
@dannythedog3136,"Diego, se dice ""con base"" no ""envase"". Saludos.","['Diego, se dice ""con base"" no ""envase"". Saludos.', []]",1 month ago,,es,NEU,0.005938105285167694
@juliohuertagarcia8011,"Ya lo daba por muerto en la carrera política, pero marcelo cuenta con gran capacidad de analisis y conocimientos profundos propios de un estratega. Estare mas atento de sus comentarios","['Ya lo daba por muerto en la carrera política, pero marcelo cuenta con gran capacidad de analisis y conocimientos profundos propios de un estratega. Estare mas atento de sus comentarios', []]",2 months ago,65,es,POS,0.7631199592724442
@eduardogutuerrez1154,"Porque Pi π 3,14159265... Nunca podrá representar la relación exacta entre un diámetro y el perímetro de su circunferencia?
Porque lo que dio forma al número irracional con infinitos decimales Pi π 3,14159265.... Es un conjunto de métodos que no encajan, porque nunca se logro encontrar la manera de identificar el método exacto para calcular la relación  que existe entre un diámetro y el perímetro de su circunferencia.","['Porque Pi π 3,14159265... Nunca podrá representar la relación exacta entre un diámetro y el perímetro de su circunferencia?\nPorque lo que dio forma al número irracional con infinitos decimales Pi π 3,14159265.... Es un conjunto de métodos que no encajan, porque nunca se logro encontrar la manera de identificar el método exacto para calcular la relación  que existe entre un diámetro y el perímetro de su circunferencia.', []]",3 days ago,,es,NEG,-0.9409519080072641
@facturascya1837,"Que buen video Diego, gracias por compartirnos esta platica con Marcelo Ebrard una persona sumamente preparada, esperemos que gane la candidatura de Morena y siga la 4T","['Que buen video Diego, gracias por compartirnos esta platica con Marcelo Ebrard una persona sumamente preparada, esperemos que gane la candidatura de Morena y siga la 4T', []]",2 months ago,1,es,POS,0.97728038020432
@user-wc9sk9wv1k,Y los procesos industriales chinos no se aprovechan de mano de obra esclavizada? O es un mito ? ,"['Y los procesos industriales chinos no se aprovechan de mano de obra esclavizada? O es un mito ? ', ['😂', '😊']]",1 month ago,,es,NEG,-0.7553454581648111
@jonathanhernandez9590,"Se percibe una Inseguridad de Diego y una tremenda Incomodidad de Ebrard. Diego no se expreza libremente puesto que habla con alguien experimentado y no puede dar tanto choro como a Otros... Los que llevan viendo sus entrevistas y podcast lo Sabemos muy bien ,no Hay un conocimiento potencial si no un argumento meramente Diplomatico","['Se percibe una Inseguridad de Diego y una tremenda Incomodidad de Ebrard. Diego no se expreza libremente puesto que habla con alguien experimentado y no puede dar tanto choro como a Otros... Los que llevan viendo sus entrevistas y podcast lo Sabemos muy bien ,no Hay un conocimiento potencial si no un argumento meramente Diplomatico', []]",1 month ago,,es,NEG,-0.9524524146690965
@rzml3711,Que contestaría Lily Tellez a las preguntas de Diego?,"['Que contestaría Lily Tellez a las preguntas de Diego?', []]",2 months ago,,es,NEU,-0.08119067549705505
@throneofthemoon,Me rompió el esquema M Ebrard... Excelente entrevista que muestra claramente la gran capacidad candidato,"['Me rompió el esquema M Ebrard... Excelente entrevista que muestra claramente la gran capacidad candidato', []]",2 months ago,80,es,POS,0.8532766215503216
@hitomi1640gopar,"Pocos políticos tienen la capacidad intelectual y educación de Marcelo pero no puede gobernar a todo el país solo con eso, se vio en el caso de la línea 12 sí se hubiera bajado de sus juntas con gente de traje a hablar con los albañiles  habría sabido lo mal que estaban haciendo esa obra","['Pocos políticos tienen la capacidad intelectual y educación de Marcelo pero no puede gobernar a todo el país solo con eso, se vio en el caso de la línea 12 sí se hubiera bajado de sus juntas con gente de traje a hablar con los albañiles  habría sabido lo mal que estaban haciendo esa obra', []]",1 month ago,,es,NEG,-0.9580405876040459
@diehaifisch5830,Marcelo desesperado de poder!!!!  Yo voy con Adán!,"['Marcelo desesperado de poder!!!!  Yo voy con Adán!', []]",2 months ago,,es,NEU,-0.2737342193722725
@AlbertoDeSCt1,Cuando un debate?,"['Cuando un debate?', []]",8 days ago,,es,NEU,0.002094462513923645
@victorrojaspardaian7695,"Una entrevista ""muy a modo"", las preguntas fueron pensadas hacia lo que Marcelo conoce, pues es su trabajo. Muchas veces un entrevistador coludido con alguna doctrina o interés personal le hace saber al entrevistado lo que va a preguntarle. Este brasileño debería tomar un avión a Brasil y entrevistar a Lula.","['Una entrevista ""muy a modo"", las preguntas fueron pensadas hacia lo que Marcelo conoce, pues es su trabajo. Muchas veces un entrevistador coludido con alguna doctrina o interés personal le hace saber al entrevistado lo que va a preguntarle. Este brasileño debería tomar un avión a Brasil y entrevistar a Lula.', []]",2 months ago,1,es,NEU,-0.022428087890148163
@leonardogavv8347,Algo bien,"['Algo bien', []]",2 weeks ago,,es,NEU,-0.05863669514656067
@alfredosaldana9814,"Wow !!!! está si es una entrevista de alto nivel , me gustaría volver a mirar otra entrevista","['Wow !!!! está si es una entrevista de alto nivel , me gustaría volver a mirar otra entrevista', ['🤯', '🤯', '👍🏻', '👏', '👏']]",2 months ago,19,es,POS,0.9661210577469319
@user-bt1qc6zl4w,"Hubiera sido buenísimo que Diego hiciera más silencio , para conocer mas a detalle el pensamiento de Ebrard. Ya no se sabe quien es el entrevistado.","['Hubiera sido buenísimo que Diego hiciera más silencio , para conocer mas a detalle el pensamiento de Ebrard. Ya no se sabe quien es el entrevistado.', []]",11 days ago,,es,POS,0.20310500264167786
@ricardomartinez6401,Me gustaría escuchar a una tal xochitl que opina sobre estos temas ...,"['Me gustaría escuchar a una tal xochitl que opina sobre estos temas ...', []]",2 weeks ago,,es,NEU,0.028112992644309998
@luismagdl,Espero que sea presidente,"['Espero que sea presidente', []]",2 months ago,,es,POS,0.6062659211456776
@andresrios6344,"Muy buenos los videos, aunque honestamente muchas cosas no las conozco y por.lo tanto no entiendo. Ruzzarin, ""YA SABEMOS QUE ERES BRASILEÑO"" lo dices en todos tus videos. Se ve que extrañas tu tierra, deberías considerar estar allá en vez de aquí en México 🇲🇽.  DE ESTA TIERRA ESTAS COMIENDO !! Deberías honrarla !!!","['Muy buenos los videos, aunque honestamente muchas cosas no las conozco y por.lo tanto no entiendo. Ruzzarin, ""YA SABEMOS QUE ERES BRASILEÑO"" lo dices en todos tus videos. Se ve que extrañas tu tierra, deberías considerar estar allá en vez de aquí en México 🇲🇽.  DE ESTA TIERRA ESTAS COMIENDO !! Deberías honrarla !!!', []]",6 days ago,,es,NEG,-0.6928589753806591
@Lizmaga26,Invita a Noroña de Marxista a Marxista.,"['Invita a Noroña de Marxista a Marxista.', []]",1 month ago,2,es,NEG,-0.8169865310192108
@martinromulo3888,Marcelo Ebrad es por mucho MUY SUPERIOR a los demás candidatos 4T. De verdad me gustaría que el fuera presidente de México. Tiene los conceptos muy claros y conoce las buenas experiencias en otros países que nos podrían desarrollar mejor como país.  Definitivamente es a quien necesitamos en 2024-2030. Diego tu entrevista increíble.,"['Marcelo Ebrad es por mucho MUY SUPERIOR a los demás candidatos 4T. De verdad me gustaría que el fuera presidente de México. Tiene los conceptos muy claros y conoce las buenas experiencias en otros países que nos podrían desarrollar mejor como país.  Definitivamente es a quien necesitamos en 2024-2030. Diego tu entrevista increíble.', []]",2 months ago,162,es,POS,0.9628110299818218
@rubemvelazquez1823,Eres grande Marcelo la Gargamel no te gana la Presiencia.,"['Eres grande Marcelo la Gargamel no te gana la Presiencia.', []]",11 days ago,,es,POS,0.8570625334978104
@izaiescarcegaenciso1315,O Ebrad se pone nervioso ó Ruzzarin es muy amable. No veo capacidad.,"['O Ebrad se pone nervioso ó Ruzzarin es muy amable. No veo capacidad.', []]",2 months ago,,es,NEG,-0.874983249232173
@jorgegarcia-pb2bg,Dieguito podrias hacerle una a  noroña ???complacenos rrey!!,"['Dieguito podrias hacerle una a  noroña ???complacenos rrey!!', []]",3 weeks ago,,es,NEU,-0.23941385000944138
@Thepartycharlie,Marcelo debería ganar. Pero Claudia ya fue con el escorpión. Y son las masas las que deciden.,"['Marcelo debería ganar. Pero Claudia ya fue con el escorpión. Y son las masas las que deciden.', []]",2 months ago,,es,NEU,-0.2796920947730541
@cuamoche,Por favor entrevista a Adán Augusto,"['Por favor entrevista a Adán Augusto', []]",2 months ago,,es,NEU,-0.03193703293800354
@carlosramonramosfigueroa7498,"Más pláticas cómo esta, sin banderas ni propagandas ","['Más pláticas cómo esta, sin banderas ni propagandas ', ['👊🏼']]",2 months ago,12,es,POS,0.47655974328517914
@CARLOSMORALES-ki1ir,"Diego excelente entrevista. El problema es que los interrumpas, completes frases que va decir el entrevistado o no lo dejes terminar  su idea. Ebrard se te quedó viendo varias veces y es por tu interrupción constante","['Diego excelente entrevista. El problema es que los interrumpas, completes frases que va decir el entrevistado o no lo dejes terminar  su idea. Ebrard se te quedó viendo varias veces y es por tu interrupción constante', []]",4 weeks ago,,es,NEG,-0.9560877396725118
@alexmaiv551,"Mi voto es para Marcelo, quiero un presidente inteligente.","['Mi voto es para Marcelo, quiero un presidente inteligente.', []]",2 months ago,,es,POS,0.7165743634104729
@sacro2506,Quiero que profundices en este tema.... Bueno siguiente pregunta.,"['Quiero que profundices en este tema.... Bueno siguiente pregunta.', []]",2 months ago,1,es,NEU,-0.02960335835814476
@robertocuentacuentos3888,"Tal vez soy prejuicioso.. pero no creo que de los actores políticos con más exposición para ser candidatos al puesto del ejecutivo, alguno proyecte tanto conocimiento que Marcelo, y reitero, NO SOY SIMPATIZANTE de su partido o por el que tal vez desea competir.","['Tal vez soy prejuicioso.. pero no creo que de los actores políticos con más exposición para ser candidatos al puesto del ejecutivo, alguno proyecte tanto conocimiento que Marcelo, y reitero, NO SOY SIMPATIZANTE de su partido o por el que tal vez desea competir.', []]",2 months ago,,es,NEG,-0.5770267089828849
@jorgegarcia-pb2bg,Imaginense ke este crak  se ubiera aventado una entrevista con peñaa jajaja le hubiera sakdo la mi3rda saludos...este we si ke es inspirador pinche guerillo,"['Imaginense ke este crak  se ubiera aventado una entrevista con peñaa jajaja le hubiera sakdo la mi3rda saludos...este we si ke es inspirador pinche guerillo', ['😂', '😂', '😂']]",3 weeks ago,,es,POS,0.7182926833629608
@jcarlos3924,"¡Felicitaciones, Diego! Quiero agradecerte por proporcionar el debate más provechoso que he presenciado hasta ahora. Tu enfoque no sólo establece un alto estándar, sino que también nos ofrece una nueva dimensión en la discusión política. Sería increíblemente beneficioso si pudiéramos tener este nivel de diálogo con todos los candidatos, en lugar de la habitual danza de la política. Sin embargo, imagino que tu forma franca y directa de enfrentar les de miedo a más de uno. ¡Sigue adelante, crack!","['¡Felicitaciones, Diego! Quiero agradecerte por proporcionar el debate más provechoso que he presenciado hasta ahora. Tu enfoque no sólo establece un alto estándar, sino que también nos ofrece una nueva dimensión en la discusión política. Sería increíblemente beneficioso si pudiéramos tener este nivel de diálogo con todos los candidatos, en lugar de la habitual danza de la política. Sin embargo, imagino que tu forma franca y directa de enfrentar les de miedo a más de uno. ¡Sigue adelante, crack!', []]",2 months ago,11,es,POS,0.9202117584645748
@evergonzalez6574,"Porque no definir la izquierda?  Son preguntas como las primeras y las últimas, muy amplias en su sentido de fifis","['Porque no definir la izquierda?  Son preguntas como las primeras y las últimas, muy amplias en su sentido de fifis', []]",4 weeks ago,,es,NEG,-0.9278331971727312
@asuncionalanis8346,Hazle una entrevista a claudia sheinbaum,"['Hazle una entrevista a claudia sheinbaum', []]",2 weeks ago,,es,NEU,-0.05300178378820419
@israrivers7743,Aproposito de la cultura china y la mexicana no dista mucho su filosofía casi es la misma son dos culturas iniciaticas iguales en desarrollo milenario nuestra cultura tiene más de 15 mil años de historia así que no se está escuchando a nuestra historia dentro de la dialéctica actual del país,"['Aproposito de la cultura china y la mexicana no dista mucho su filosofía casi es la misma son dos culturas iniciaticas iguales en desarrollo milenario nuestra cultura tiene más de 15 mil años de historia así que no se está escuchando a nuestra historia dentro de la dialéctica actual del país', []]",2 months ago,,es,NEG,-0.6800455544143915
@irenelunax07,Me dio la impresión de que empezó como examen de conocimientos pero agradablemente se transformó en una buena conversación.,"['Me dio la impresión de que empezó como examen de conocimientos pero agradablemente se transformó en una buena conversación.', []]",2 months ago,11,es,POS,0.9254471934400499
@manasesavila5525,Saludos,"['Saludos', []]",7 days ago,,es,NEU,-0.08871309459209442
@javierromero3976,Ahora traigan a Alfredo Jalife ,"['Ahora traigan a Alfredo Jalife ', ['☕', '👌']]",2 months ago,1,es,NEU,-0.342351570725441
@conceptocreativouno,Brutalidad total!  probablemente nadie en México de los que se postulen podría llegar a este nivel. Excelente trabajo Diego.,"['Brutalidad total!  probablemente nadie en México de los que se postulen podría llegar a este nivel. Excelente trabajo Diego.', []]",2 months ago,28,es,POS,0.8798102773725986
@DTConDanielo,Que invite a Lilly Téllez ,"['Que invite a Lilly Téllez ', ['😂', '😂']]",2 months ago,,es,NEU,-0.039700061082839966
@DANIELRUIZ-fv9gd,Noroña estaría super bien Diego,"['Noroña estaría super bien Diego', []]",2 months ago,,es,POS,0.7092717476189137
@TheMalbicho,"Pfffff!!
Me siento gratamente sorprendido,  no esperaba ese nivel de conversación cn Marcelo ","['Pfffff!!\nMe siento gratamente sorprendido,  no esperaba ese nivel de conversación cn Marcelo ', ['😊', '😊', '😊']]",2 months ago,9,es,POS,0.9502655682154
