username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@NAIIASO,Ojala sea la candidata del prian asi le ganan por un 90% de los votos,"['Ojala sea la candidata del prian asi le ganan por un 90% de los votos', ['😂']]",3 months ago,1,es,NEU,-0.018459752202033997
@moni.ley.ca77,NI ELLA SE CREE SUS PALABRAS!!!!,"['NI ELLA SE CREE SUS PALABRAS!!!!', []]",3 months ago,1,es,NEG,-0.7623674478381872
@Skermataa,"Y esa señora dónde y cada cuando da show? Es muy buena diciendo sandeces y graciosa, ya sé por quien no votar","['Y esa señora dónde y cada cuando da show? Es muy buena diciendo sandeces y graciosa, ya sé por quien no votar', []]",3 months ago,,es,NEU,0.14771323651075363
@arielurbietaperez490,Invita a Marcelo Ebrard,"['Invita a Marcelo Ebrard', []]",3 months ago,2,es,NEU,-0.023600399494171143
@1988sangreazul,Jajajajaja lo bueno qe no se droga guiño guiño. ,"['Jajajajaja lo bueno qe no se droga guiño guiño. ', ['😂', '😂', '😂', '😂', '😂']]",2 months ago,2,es,NEU,0.3319604732096195
@MarcoAntonio-cy8ls,En esa parroquia va a pedirke a dios que no la agrren robando ,"['En esa parroquia va a pedirke a dios que no la agrren robando ', ['😂', '😂']]",3 months ago,1,es,NEU,-0.06369063258171082
@cantizalseguridad8792,Y que Viva AMLO el mejor presidente del mundo.,"['Y que Viva AMLO el mejor presidente del mundo.', []]",3 months ago,10,es,POS,0.9385680658742785
@JuanCarlosDiazHerrera, Es más facil que un elefante vuele a que lili téllez sea presidenta....,"[' Es más facil que un elefante vuele a que lili téllez sea presidenta....', ['😂', '😂', '😂', '😂']]",2 months ago,1,es,NEG,-0.6589696239680052
@Giovanni.1797,"El mejor video del escorpión, ahora sabemos que no debemos de votar por esta señora rara.
Mejor por sheimbaun o por un señor que ae llama Noroña.","['El mejor video del escorpión, ahora sabemos que no debemos de votar por esta señora rara.\nMejor por sheimbaun o por un señor que ae llama Noroña.', []]",3 months ago (edited),1,es,POS,0.28365524113178253
@surtifiestasanmarcos2671,mujer inmamable,"['mujer inmamable', []]",2 months ago,,es,NEG,-0.8804270792752504
@albertobonney6484,"Una hora, en verdad alguien la aguantó tanto?.","['Una hora, en verdad alguien la aguantó tanto?.', []]",2 months ago,,es,NEG,-0.7658877158537507
@arnoldccc,,"['', ['❤', '💙']]",2 months ago,,emoji,EMOJI,EMOJI
@alexanderthegreat3209,La neta este es el único vídeo del Escorpión Dorado que le pongo Dislikes con todas mis cuentas del pinche YouTube.. ahuevo güey!! Peluche en El Estuche!!,"['La neta este es el único vídeo del Escorpión Dorado que le pongo Dislikes con todas mis cuentas del pinche YouTube.. ahuevo güey!! Peluche en El Estuche!!', []]",3 months ago (edited),3,es,POS,0.28742118179798126
@manuelmandujanopalomino6792,Lily tellez se ve que su esposo manda en su casa ,"['Lily tellez se ve que su esposo manda en su casa ', ['😅']]",3 months ago,,es,NEU,0.24843769520521164
@ortizisacal345,Y los chicos del barrio le llamaban LOCA,"['Y los chicos del barrio le llamaban LOCA', []]",3 months ago,2,es,NEU,-0.11139474809169769
@Edgar1238,La verdad esta señora estába en contra del pan ahora asta amigos son  criticaba a Calderón ahora asta van a comer juntos  que halguin me explique,"['La verdad esta señora estába en contra del pan ahora asta amigos son  criticaba a Calderón ahora asta van a comer juntos  que halguin me explique', []]",3 months ago,2,es,NEG,-0.8459976855665445
@osvaldoaguilera3950,A ver si no te cancelan el video después ,"['A ver si no te cancelan el video después ', ['😂']]",3 months ago,2,es,NEU,-0.32447636127471924
@danielmedinaaguilera,Con este video me queda claro que no votaría nunca por lily.,"['Con este video me queda claro que no votaría nunca por lily.', []]",3 months ago,2,es,NEU,0.06120038032531738
@yosoyisabelzuniga1921,Buena entrevista para saber q no hay q votar por ella,"['Buena entrevista para saber q no hay q votar por ella', []]",3 months ago,1,es,POS,0.45748893544077873
@Aaron_Know,"Lili Tellez, la Martita Higareda del Senado","['Lili Tellez, la Martita Higareda del Senado', []]",2 months ago,1,es,NEU,-0.30080845206975937
@Tezca01,Jijoles... La verdad es que creo que este capítulo me. Lo voy a brincar... ,"['Jijoles... La verdad es que creo que este capítulo me. Lo voy a brincar... ', ['🤢']]",2 months ago,1,es,NEU,-0.23248015344142914
@xd100josesanchez2,"Falta Alito para se de un baño de pueblo,y los llevas a tepico.","['Falta Alito para se de un baño de pueblo,y los llevas a tepico.', []]",3 months ago,,es,NEU,-0.015203699469566345
@xochitlaguirre2923,Chocolate. Por eso está muy activa.,"['Chocolate. Por eso está muy activa.', []]",3 months ago,1,es,POS,0.7761647151783109
@Sofia-fo4xc,"Se siente falsa, falsa, falsa, falsa, incluso cuando habla de las denuncias que ha hecho, hay algo raro en ella, no dudaría que tuviera una enfermedad mental que le permite ser ""funcional"".","['Se siente falsa, falsa, falsa, falsa, incluso cuando habla de las denuncias que ha hecho, hay algo raro en ella, no dudaría que tuviera una enfermedad mental que le permite ser ""funcional"".', []]",2 months ago,1,es,NEG,-0.9353883098810911
@ramseslona1181,Ni un voto al PRIAN,"['Ni un voto al PRIAN', []]",3 months ago,1,es,NEG,-0.6521971672773361
@user-st2pj4bw9d,Una vez más confirma la señora que esta predispuesta en cualquier momento a caer en estado de paranoia y muy seguramente es adicta a algún tipo de estupefacientes por la manera que tiene en articular sus palabras.,"['Una vez más confirma la señora que esta predispuesta en cualquier momento a caer en estado de paranoia y muy seguramente es adicta a algún tipo de estupefacientes por la manera que tiene en articular sus palabras.', []]",3 months ago,2,es,NEG,-0.9379913820885122
@josecarloscastanedagarcia,Como? Las rosas no eran de una florería de Polanco y por eso se quería deshacer de ellas?,"['Como? Las rosas no eran de una florería de Polanco y por eso se quería deshacer de ellas?', []]",3 months ago,,es,NEG,-0.7701324485242367
@lokoalvolante4550,Jajjajajajaaj sptm ya buena la novela tú ,"['Jajjajajajaaj sptm ya buena la novela tú ', ['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']]",1 month ago,,es,NEG,-0.4227692186832428
@carlosjaviervazquezroldan1781,La verdad escorpon siempre veo tus videos oeto en esta ocasión la farsante de lili  no me convese nada,"['La verdad escorpon siempre veo tus videos oeto en esta ocasión la farsante de lili  no me convese nada', []]",2 months ago,1,es,NEG,-0.9435620368458331
@user-qu9lf6rh7e,Esta señora a nadie engaña con su postura de que ella es el mesias que Mexico esperaba ,"['Esta señora a nadie engaña con su postura de que ella es el mesias que Mexico esperaba ', ['😂']]",3 months ago,1,es,NEG,-0.9019651841372252
@miguelangelhernandez337,"Que dice su mamá que siempre No!!!!   Que bateada le dieron Ja ja ja ja ja ja ja ja , la cambiaron por Xotchil !!! Ja ja ja ja ja ja ja","['Que dice su mamá que siempre No!!!!   Que bateada le dieron Ja ja ja ja ja ja ja ja , la cambiaron por Xotchil !!! Ja ja ja ja ja ja ja', []]",1 month ago,,es,NEG,-0.7117177452892065
@edgarpaulanguiano9326,"Nel 
Nomas aguante 10 minutos del video y fue por ver la máscara del camarada que iba en medio en la banca de atrás.","['Nel \nNomas aguante 10 minutos del video y fue por ver la máscara del camarada que iba en medio en la banca de atrás.', []]",3 months ago,1,es,NEG,-0.7636666195467114
@eduardocelestej.e.c.a2793,"ni para fingir la hace,aquí tenía el chance aunque sea de hacernos creer que la aria pero ni eso, nos demuestra que está muy mal,ella quiere derrotar un partido más no ver por México,hizo lo que todos los candidatos de siempre,tirarle al partido,lo importante es ganar,México y los mexicanos no importamos,importa llegar al poder nada mas,y de menos manda a los escoltas en otro carro jajaja como claudia","['ni para fingir la hace,aquí tenía el chance aunque sea de hacernos creer que la aria pero ni eso, nos demuestra que está muy mal,ella quiere derrotar un partido más no ver por México,hizo lo que todos los candidatos de siempre,tirarle al partido,lo importante es ganar,México y los mexicanos no importamos,importa llegar al poder nada mas,y de menos manda a los escoltas en otro carro jajaja como claudia', []]",3 months ago (edited),,es,NEG,-0.9347535711713135
@hugopizano7682,"Pobre señora, no la pude ver ni por morbo, pensé que tendría algo que aportar","['Pobre señora, no la pude ver ni por morbo, pensé que tendría algo que aportar', []]",2 months ago,1,es,NEG,-0.8942950973287225
@LevelDub,"Tuvo su oportunidad de promocionarse y conocerla mejor y prefirió atacar todo el tiempo de morena, así de convincente es","['Tuvo su oportunidad de promocionarse y conocerla mejor y prefirió atacar todo el tiempo de morena, así de convincente es', []]",2 months ago,1,es,NEG,-0.9059592513367534
@ivanjosephnavasaucedo9379,Sube a brincos dieras,"['Sube a brincos dieras', []]",3 months ago,1,es,NEU,-0.11346602439880371
@angelruiz9622,Lili un  de la política,"['Lili un  de la política', ['🤡']]",3 months ago,2,es,NEG,-0.7088582254946232
@dgarciamtz7,Narcisa Tellez!,"['Narcisa Tellez!', []]",3 months ago,1,es,NEU,0.16858521848917007
@aliciagarciamorales3100,,"['', ['😂', '😂', '😂']]",2 months ago,,emoji,EMOJI,EMOJI
@vixdic23,"Que bien escorpión, cuando pierdas la presidencia 10:56","['Que bien escorpión, cuando pierdas la presidencia 10:56', ['😅', '😅', '😅']]",3 months ago,,es,NEU,0.33358050882816315
@IngMyster,Y si te dio el pastel siempre está corrupta?,"['Y si te dio el pastel siempre está corrupta?', []]",1 month ago,,es,NEG,-0.5626351526007056
@IvanRodriguez-fv4xy,HOY   SI  EL  ESCORPION  ENTERRO   ALA  TAL  LILI  TELLEZ,"['HOY   SI  EL  ESCORPION  ENTERRO   ALA  TAL  LILI  TELLEZ', []]",1 month ago,,es,NEU,-0.3932140842080116
@homeromorenojardon5244,"que buena es para voltearte todo, le preguntas algo y se distrae con una mamada en la calle","['que buena es para voltearte todo, le preguntas algo y se distrae con una mamada en la calle', []]",2 months ago,,es,NEU,0.20495405793190002
@omarflores1197,Sube a Xochil,"['Sube a Xochil', []]",4 weeks ago,,es,NEU,0.053774796426296234
@josehernandezramirez3657,"Después de este video tengo claro por quién votar, obvio por ella no","['Después de este video tengo claro por quién votar, obvio por ella no', []]",3 weeks ago,1,es,NEU,0.04989679902791977
@girl6hernandez759,Ay no qué pena de ésta señora !!,"['Ay no qué pena de ésta señora !!', []]",3 months ago,2,es,NEG,-0.948156401515007
@abnersolische5776,,"['', ['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']]",2 months ago,,emoji,EMOJI,EMOJI
@juancesarmontespino2164,"Que propuesta tiene Lilly?..meter AMLO y que ideas tienes,meter Amlo ala carcel  pobre mujer ..","['Que propuesta tiene Lilly?..meter AMLO y que ideas tienes,meter Amlo ala carcel  pobre mujer ..', ['😂', '😅']]",3 months ago,2,es,NEG,-0.9576603444293141
@cantizalseguridad8792,"Que mentirosa es la Lela Tellez  AMLO si dijo de las guarderías, del seguro popular de hecho hasta decia que no era ni Seguro ni Popular y que iva a terminar con todo eso,  yo por eso le di mi apoyo xq si esta cumpliendo","['Que mentirosa es la Lela Tellez  AMLO si dijo de las guarderías, del seguro popular de hecho hasta decia que no era ni Seguro ni Popular y que iva a terminar con todo eso,  yo por eso le di mi apoyo xq si esta cumpliendo', []]",3 months ago,1,es,NEG,-0.9648751043714583
@vicentecastanedavargas157,"8:06 casi casi ""Siéntese, cállese y agárrese"" el clásico y pedorro anuncito en las peseras y micros, manejadas por una bola de jijos.","['8:06 casi casi ""Siéntese, cállese y agárrese"" el clásico y pedorro anuncito en las peseras y micros, manejadas por una bola de jijos.', []]",3 months ago,,es,NEG,-0.9616619660519063
@yosimendez4081,Sube a brincos dieras,"['Sube a brincos dieras', []]",2 months ago,,es,NEU,-0.11346602439880371
@antoncastelanjuarez5438,Jajajajaja es enserio arriba Lela para candidata de la poposicion,"['Jajajajaja es enserio arriba Lela para candidata de la poposicion', []]",2 months ago,,es,NEU,-0.05587610602378845
@luisgomez-xu2ym,"lo peor que le puede pasar a México es que esta señora llegue a el Poder, ella si seria un verdadero PELIGRO PARA MEXICO","['lo peor que le puede pasar a México es que esta señora llegue a el Poder, ella si seria un verdadero PELIGRO PARA MEXICO', []]",3 months ago,5,es,NEG,-0.9777510673739016
@salvatoreraya3745,No sabes si va lilly de copiloto o atrás en medio ,"['No sabes si va lilly de copiloto o atrás en medio ', ['🥴']]",2 days ago,,es,NEU,-0.2554808519780636
@MrMachete100,y dónde quedaron sus propuestas?,"['y dónde quedaron sus propuestas?', []]",3 months ago,1,es,NEU,-0.2085164375603199
@ivancilloeps,Se mari juanea con fox y luego se le olvida hablar de forma norteña,"['Se mari juanea con fox y luego se le olvida hablar de forma norteña', []]",3 months ago,2,es,NEG,-0.8672826653346419
@annajimenez2673,Invita a Omar García harfuch,"['Invita a Omar García harfuch', []]",3 months ago,1,es,NEG,-0.2752399444580078
@sadvanmot,"demasiado esitado conversaciones sin terminar el chavo de las flores hizo una buena actuacion, es decir por que no la llevaste con la gente en las calles?, todo bien cuidado para no regarla, no lo se rick y lo mas importante para mi no hubo ni una pizca de humor, pero debo decir que si  cuidaste muy bien su imagen","['demasiado esitado conversaciones sin terminar el chavo de las flores hizo una buena actuacion, es decir por que no la llevaste con la gente en las calles?, todo bien cuidado para no regarla, no lo se rick y lo mas importante para mi no hubo ni una pizca de humor, pero debo decir que si  cuidaste muy bien su imagen', []]",3 months ago,2,es,NEG,-0.24634242057800293
@albertoparraga5622,Vamos Lilie!!,"['Vamos Lilie!!', []]",3 months ago,,es,POS,0.6105227023363113
@user-yw1ji5ko3t,Q rid1 la neta. Nunca vi q se le acercaran a la gente y pidieran tomarce una foto con ella. ,"['Q rid1 la neta. Nunca vi q se le acercaran a la gente y pidieran tomarce una foto con ella. ', ['😂']]",2 months ago,,es,NEG,-0.9173502838239074
@rogeliocolmenareslkmm4497,"Liliana Tellez, versión peña nieto 2.0 ","['Liliana Tellez, versión peña nieto 2.0 ', ['🤣', '🤣', '🤣', '🤣', '🤣']]",3 months ago,1,es,NEG,-0.4338074028491974
@brandonrohernandez8174,La hija de Chucky ,"['La hija de Chucky ', ['😂']]",3 months ago,2,es,NEU,0.20286466926336288
@FlipNV,No Mames El Gato Felix Lo Mataron Periodista También Jesús Brancornelas Tuvo Atentados,"['No Mames El Gato Felix Lo Mataron Periodista También Jesús Brancornelas Tuvo Atentados', []]",2 months ago,,es,NEG,-0.9014377854764462
@Einer07,No andes subiendo gente corriente y loca a tu camioneta Golden Scorpion!,"['No andes subiendo gente corriente y loca a tu camioneta Golden Scorpion!', []]",3 months ago,2,es,NEG,-0.7592353262007236
@maymontiel7913,"Lo bueno que no tiene que manejar por que la señora no puede hablar, repirar y pensar al mismo tiempo","['Lo bueno que no tiene que manejar por que la señora no puede hablar, repirar y pensar al mismo tiempo', []]",1 month ago,,es,POS,0.5342966988682747
@luyzesquivias8430,Va estar mas interesante la elección del candidato de la 4T que las elecciones del 2024 la izquierda les va a dar una arrastrada donde corren peligro el PRI y el PRD de desaparecer,"['Va estar mas interesante la elección del candidato de la 4T que las elecciones del 2024 la izquierda les va a dar una arrastrada donde corren peligro el PRI y el PRD de desaparecer', ['😂']]",2 months ago,1,es,NEG,-0.8975620660930872
@adanalvarez3464,Se nota quién le pago mejor para hacer la entrevista.,"['Se nota quién le pago mejor para hacer la entrevista.', []]",3 months ago,1,es,NEU,0.0055770426988601685
@pechawawaahue1959,"2;56, ¿""Aquí vendo a mi hija"" o qué ladró? x'd?","['2;56, ¿""Aquí vendo a mi hija"" o qué ladró? x\'d?', []]",2 months ago,,es,NEU,-0.3335931831970811
@GS-vs7xi,VOTEN POR MORENA RAZA,"['VOTEN POR MORENA RAZA', []]",2 months ago,2,es,NEU,0.1173764020204544
@diegocarranza5424,Peña nieto reencarnado en mujer 🫨,"['Peña nieto reencarnado en mujer \U0001fae8', []]",3 months ago,1,es,NEU,0.11281296610832214
@marcoantoniomartinezromero1824,"La Lily aplicando la estrategia teletón, causar lastima y empatía al más no poder para así ganar su cometido","['La Lily aplicando la estrategia teletón, causar lastima y empatía al más no poder para así ganar su cometido', []]",4 months ago,36,es,NEG,-0.8631792552769184
@user-oj3ps1wk4b,Porque no le preguntaste quien le paga para que haga su numeritos,"['Porque no le preguntaste quien le paga para que haga su numeritos', []]",3 months ago,2,es,NEG,-0.5991433579474688
@josevillagomez2282,Lili Telles es  esatamente como Judas  muerde la mano aquien le da de comer pero así es el ser humano  todo por el poder,"['Lili Telles es  esatamente como Judas  muerde la mano aquien le da de comer pero así es el ser humano  todo por el poder', []]",2 months ago,1,es,NEG,-0.8988592838868499
@coloresoloresysabores,Esta senadora ya me convenció ......... de no votar por ella,"['Esta senadora ya me convenció ......... de no votar por ella', []]",3 months ago (edited),66,es,NEG,-0.8917548954486847
@lasovietica820,Creo que por dignidad no deveria de ser candidata...hasta yo siento vergüenza ajena,"['Creo que por dignidad no deveria de ser candidata...hasta yo siento vergüenza ajena', []]",3 months ago,2,es,NEG,-0.9474164200946689
@gabrielcordova261,"Es que los escucho hablar y parece que estoy viviendo en otra realidad virtual       jajajajaja. 
La mejor para hechat a MORENA fuera      jajajaja pobre, esta a punto de ver su verdadera realidad!!!","['Es que los escucho hablar y parece que estoy viviendo en otra realidad virtual       jajajajaja. \nLa mejor para hechat a MORENA fuera      jajajaja pobre, esta a punto de ver su verdadera realidad!!!', ['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']]",3 months ago,1,es,NEG,-0.9210384143516421
@manuelhernandez2415,Pobre loquita !,"['Pobre loquita !', ['😂']]",3 months ago,1,es,NEG,-0.7241588681936264
@manueldejesusguiradomartin8739,doña hernias jajaja,"['doña hernias jajaja', []]",2 months ago,1,es,NEU,-0.15077048540115356
@gerardoh5332,Un aplauso para el Escorpión qué termino de enterrar las aspiraciones de la señora Tellez.,"['Un aplauso para el Escorpión qué termino de enterrar las aspiraciones de la señora Tellez.', []]",4 months ago,1.8K,es,NEU,0.10136094689369202
@moisessantos3264,"Cuántos pararon al escorpión en el camino, nadie, solo el que vendía flores","['Cuántos pararon al escorpión en el camino, nadie, solo el que vendía flores', []]",3 months ago,,es,NEU,-0.40878273360431194
@exchaosmagician,Se nota que de loca en Lily Téllez es solo un personaje,"['Se nota que de loca en Lily Téllez es solo un personaje', []]",3 months ago,2,es,NEG,-0.6319329673424363
@dangel576,Diosito nos libre de gente como está en el gobierno,"['Diosito nos libre de gente como está en el gobierno', []]",4 months ago,288,es,NEG,-0.7929656356573105
@manolotrovador,"Sinceramente espero que ella sea la candidata de la derecha. Mínimo desapece el Pri o el Pan, el Prd seguro se va a la fregada","['Sinceramente espero que ella sea la candidata de la derecha. Mínimo desapece el Pri o el Pan, el Prd seguro se va a la fregada', []]",2 months ago,,es,NEG,-0.8931685425341129
@ramirezvalladaresoscarenri1140,Noroña es el bueno ,"['Noroña es el bueno ', ['👍']]",3 weeks ago,,es,POS,0.5730651989579201
@michelcarmona2199,Lili Tellez viviendo su momento más humilde,"['Lili Tellez viviendo su momento más humilde', []]",4 months ago,31,es,POS,0.511932035908103
@lurosegmp7800,Qué se puede esperar de alguien que escondió un cadaber de una niña en su cuarto que podrá hacer Con el país,"['Qué se puede esperar de alguien que escondió un cadaber de una niña en su cuarto que podrá hacer Con el país', []]",2 months ago,1,es,NEG,-0.8840241357684135
@lonchivon4,"Pues dejame decirte que en las guarderías era pura corrupcion 
Una xq yo lleve mis hijos ai pero los saque xq los maltrataban mucho luego lo queria dar de baja xq todavia les llegaba la ayuda y todo eso se los quedaban ellos los de la guardería me amenasaron que no diera de baja mi hijo de la guardería y amuchos padres igual los amenasaron que tampoco los dieran de baja y todo el dinero se los quedaron ellos tanto dinero recibieron que asta casa costulleron","['Pues dejame decirte que en las guarderías era pura corrupcion \nUna xq yo lleve mis hijos ai pero los saque xq los maltrataban mucho luego lo queria dar de baja xq todavia les llegaba la ayuda y todo eso se los quedaban ellos los de la guardería me amenasaron que no diera de baja mi hijo de la guardería y amuchos padres igual los amenasaron que tampoco los dieran de baja y todo el dinero se los quedaron ellos tanto dinero recibieron que asta casa costulleron', []]",2 months ago,1,es,NEG,-0.9386938624083996
@yessenialopezcornejo3998,Hay no por esa señora ni loca votaria ,"['Hay no por esa señora ni loca votaria ', ['😢']]",4 months ago,77,es,NEU,-0.3888389617204666
@exodiiaytoficialzp1673,Pensé que el video más aburrido era al volante con luisito comunica pero alguien le quito ese título y este a sido el peor y más aburrido jaja PD. No lo terminé de ver así que no se en que termino ,"['Pensé que el video más aburrido era al volante con luisito comunica pero alguien le quito ese título y este a sido el peor y más aburrido jaja PD. No lo terminé de ver así que no se en que termino ', ['😂']]",1 month ago,,es,NEG,-0.9677357785403728
@ClaudiaGarcia-qh9lk,Solo ella cree las mentiras que dice jajaja,"['Solo ella cree las mentiras que dice jajaja', []]",3 months ago,3,es,NEG,-0.7214536108076572
@froylanlorenzana1698,Gracias escorpión por hacer firme mi decisión de no votar por ella y ni por los paniaguados  esto no cambia que seas el dios del interneis ️,"['Gracias escorpión por hacer firme mi decisión de no votar por ella y ni por los paniaguados  esto no cambia que seas el dios del interneis ️', ['😎', '☠']]",4 months ago,209,es,NEG,-0.32325316965579987
@trendydecor6193,Que se regrese de reportera por favor,"['Que se regrese de reportera por favor', []]",3 months ago,,es,NEU,-0.29337047040462494
@leonardokendall8089,"Yo vote por Lily tellez por ser de morena y me arrepiento, ojala y quede como candidata para que desaparezca el PRIAN y mas porque los va a traicionar","['Yo vote por Lily tellez por ser de morena y me arrepiento, ojala y quede como candidata para que desaparezca el PRIAN y mas porque los va a traicionar', []]",3 months ago,,es,NEG,-0.9605872533284128
@joseadolfoesparzanavarro4752,"Soy estudiante y no tengo un claro ejemplo de la política aún, pero al ver el tipo de residencia en en que vive Lily Téllez me hace cuestionar si sabe realmente las necesidades que necesitamos los mexicanos, casa de lujo, cuando no todo el pueblo vive apenas con lo necesario, y no es desde este sexenio, si no desde generaciones pasadas con gobiernos del cual ella protege. SALUDOS A TODOS","['Soy estudiante y no tengo un claro ejemplo de la política aún, pero al ver el tipo de residencia en en que vive Lily Téllez me hace cuestionar si sabe realmente las necesidades que necesitamos los mexicanos, casa de lujo, cuando no todo el pueblo vive apenas con lo necesario, y no es desde este sexenio, si no desde generaciones pasadas con gobiernos del cual ella protege. SALUDOS A TODOS', []]",4 months ago,361,es,NEG,-0.8774172319099307
@raquelsegura5552,"Ni como ayudar a esta pobre mujer, gracias, nos terminamos de convencer de que ni siquiera es digna de tomarse en cuenta para el cargo al que tanto aspira. Cero posibilidades, cero empatía, cero proyecto de nación, por favor señora no pierda su tiempo, regrese a la tv si es que todavía la aceptan.","['Ni como ayudar a esta pobre mujer, gracias, nos terminamos de convencer de que ni siquiera es digna de tomarse en cuenta para el cargo al que tanto aspira. Cero posibilidades, cero empatía, cero proyecto de nación, por favor señora no pierda su tiempo, regrese a la tv si es que todavía la aceptan.', []]",3 months ago,1,es,NEG,-0.9807805188465863
@TheGoodLoserDavid,Viva morena ,"['Viva morena ', ['😙', '😙']]",3 months ago,2,es,NEU,0.04943537712097168
@omartapia6106,Porque no la cuestionaste escorpion?,"['Porque no la cuestionaste escorpion?', []]",3 months ago,1,es,NEU,-0.4303635396063328
@Nenetzin,Gracias por aclararnos un poquito más en las elecciones,"['Gracias por aclararnos un poquito más en las elecciones', []]",4 months ago,10,es,POS,0.39773743599653244
@TheyoyisAndroidGamerYTM,Jaja lo unico que me hizo darme cuenta este video es que esta chiflada jajaja,"['Jaja lo unico que me hizo darme cuenta este video es que esta chiflada jajaja', []]",3 months ago,2,es,NEU,0.03806030750274658
@milototche3,Tsss no le compró flores al compa xP,"['Tsss no le compró flores al compa xP', []]",2 months ago,,es,NEG,-0.4731825143098831
@gustavocadena9894,Espero q también haya polémica con este video  saludos escorpion,"['Espero q también haya polémica con este video  saludos escorpion', ['😊']]",4 months ago,65,es,NEU,0.19312060251832008
@luisrodri3317,Quiere cambiar el país con frustraciones de su vida personal inventando que los mexicanos estamos muy tristes y decepcionados. Decepcionados los que se quedaron sin suéldazos y castigados por ser clasistas y racistas. No más de eso! Ahora somos un Mexico para todos!!,"['Quiere cambiar el país con frustraciones de su vida personal inventando que los mexicanos estamos muy tristes y decepcionados. Decepcionados los que se quedaron sin suéldazos y castigados por ser clasistas y racistas. No más de eso! Ahora somos un Mexico para todos!!', []]",2 months ago,1,es,NEG,-0.981641594087705
@user-bj5ee6wi6r,Martha Higareda al volante jejeje,"['Martha Higareda al volante jejeje', []]",2 months ago,,es,NEU,0.35317249223589897
@christopherrivera6871,Una de las mejores comediantes ,"['Una de las mejores comediantes ', ['😂', '😂']]",4 months ago,99,es,POS,0.9421821385622025
@user-gp2tc9px9d,Invita a Mr doctor,"['Invita a Mr doctor', []]",3 months ago,1,es,NEU,0.21001531928777695
@ManuManu-ih5el,11:46  ALV  la ubicas nooo la cara de la lela ,"['11:46  ALV  la ubicas nooo la cara de la lela ', ['😢', '😕', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']]",3 months ago (edited),,es,NEU,-0.1552257016301155
@elvisjr6342,Que no se pierda la bonita costumbre de decir que Luisito Comunica fue el invitado más apretado,"['Que no se pierda la bonita costumbre de decir que Luisito Comunica fue el invitado más apretado', []]",4 months ago,107,es,POS,0.8448534570634365
@jorgeviverosferruzca5405,"María Lilia del Carmen Tellez gracias a esta entrevista le abriste los ojos a uno que otro ciego, los cuales no votarán por el Priandmc, gracias a qué en las cámaras hablas echando espuma por la boca diciendo puras mentiras, México seguirá apostando por el avance con los Nacionalistas para un mejor futuro para nuestras hijas e hijos","['María Lilia del Carmen Tellez gracias a esta entrevista le abriste los ojos a uno que otro ciego, los cuales no votarán por el Priandmc, gracias a qué en las cámaras hablas echando espuma por la boca diciendo puras mentiras, México seguirá apostando por el avance con los Nacionalistas para un mejor futuro para nuestras hijas e hijos', []]",3 months ago,1,es,NEG,-0.6296296119689941
@sergiolopez-ld5ct,Lo bueno  que ya la conocen que apoya  al narco tráfico sabiendo quienes son  los PRIANPR,"['Lo bueno  que ya la conocen que apoya  al narco tráfico sabiendo quienes son  los PRIANPR', []]",3 months ago,1,es,NEG,-0.3818611055612564
@joserivera4764,No creo que Noroña tenga miedo de que lo enfrenten con preguntas. De hecho hace poco hizo una entrevista en milenio que ahí sí es un nido de alacranes. Por desconocimiento no habrá aceptado supongo. Hubiera estado chido ver cómo se desenvuelve en este ambiente,"['No creo que Noroña tenga miedo de que lo enfrenten con preguntas. De hecho hace poco hizo una entrevista en milenio que ahí sí es un nido de alacranes. Por desconocimiento no habrá aceptado supongo. Hubiera estado chido ver cómo se desenvuelve en este ambiente', []]",4 months ago,20,es,NEG,-0.7411239929497242
@husseimmerlos7229,"Lo único que no me parece es que no se de igualdad de tiempo, no se me hace correcto que no se de el mismo tiempo a ambos un sugerencia, quizás Lili dice más pendejadas y Claudia es de pocas palabras no lo sé pero creo que si es importante que los videos sean del mismo tiempo ni más ni menos por qué esto parecería que le das más foro, aunque no sea así un saludo y la neta me cagas cabron, pero si me interesa ver quiénes se promueven para el 24. Un saludo y éxito.","['Lo único que no me parece es que no se de igualdad de tiempo, no se me hace correcto que no se de el mismo tiempo a ambos un sugerencia, quizás Lili dice más pendejadas y Claudia es de pocas palabras no lo sé pero creo que si es importante que los videos sean del mismo tiempo ni más ni menos por qué esto parecería que le das más foro, aunque no sea así un saludo y la neta me cagas cabron, pero si me interesa ver quiénes se promueven para el 24. Un saludo y éxito.', []]",3 months ago,,es,NEG,-0.856202868744731
@matiolague8352,¿Presidenciable? JAJAJAJAJAJAJAJAJAJAJA,"['¿Presidenciable? JAJAJAJAJAJAJAJAJAJAJA', []]",3 months ago,1,es,NEU,-0.16855555027723312
@beatrizcaro3056,Gracias al escorpion ya sabemos por quien NO VOTAR ... Esta mujer no se en que mundo vive ️.....,"['Gracias al escorpion ya sabemos por quien NO VOTAR ... Esta mujer no se en que mundo vive ️.....', ['🤦\u200d♀']]",4 months ago,490,es,NEG,-0.5409694500267506
