username,comment,comment_and_emojis,date_comment,likes_comment,lang,emotion_comment,score_emotion
@erikgonzalez3796,Que no se pierda la costumbre de decir que Luisito comunica es la más apretada ,"['Que no se pierda la costumbre de decir que Luisito comunica es la más apretada ', ['😂']]",7 months ago,11,es,POS,0.6676392070949078
@lunabot863,"Claudia es una buena funcionaria pero ella lo ha dicho, no es ni su sueño ni su pasión ella es científica, le falta coraje para aventarse esta lucha. Tampoco me encanta que la impongan a huevo.","['Claudia es una buena funcionaria pero ella lo ha dicho, no es ni su sueño ni su pasión ella es científica, le falta coraje para aventarse esta lucha. Tampoco me encanta que la impongan a huevo.', []]",3 months ago,,es,NEG,-0.5751896500587463
@eduardobatasuna8398,"Eso es todo, Claudia! Sigamos la revolución sin violencia que es la 4T ️🇲🇽🇲🇽🇲🇽","['Eso es todo, Claudia! Sigamos la revolución sin violencia que es la 4T ️🇲🇽🇲🇽🇲🇽', ['🙌🏾', '☺']]",6 months ago,3,es,POS,0.37763509899377823
@amaurymartinez7544,No mms escorpión le dejaste los zapatos bien brillosos de tanto que se los limpiaste con la lengua,"['No mms escorpión le dejaste los zapatos bien brillosos de tanto que se los limpiaste con la lengua', []]",6 months ago,,es,NEG,-0.9026129990816116
@cowlowey,Gracias por subir a la Jefa de gobierno. No conosco mucho de ella pero quiero ver a cada presidenciable de Morena. Te a puesto los otros se dedicarán a atacar. Gracias. Saludos jefa de gobierno.,"['Gracias por subir a la Jefa de gobierno. No conosco mucho de ella pero quiero ver a cada presidenciable de Morena. Te a puesto los otros se dedicarán a atacar. Gracias. Saludos jefa de gobierno.', []]",6 months ago,2,es,POS,0.45366691797971725
@monicasuarez6127,Espero que te hayan pagado bien Alex,"['Espero que te hayan pagado bien Alex', []]",1 month ago,,es,POS,0.8545424360781908
@AlejandroGomez-rp9vp,Mañana Escorpión Dorado le dará de comer a todos los noticieros,"['Mañana Escorpión Dorado le dará de comer a todos los noticieros', []]",7 months ago,368,es,NEU,-0.14480049163103104
@franciscotabares6505,"Todos los candidatos de Morena menos Monreal, son excelentes opciones, pero mi candidata es Claudia!","['Todos los candidatos de Morena menos Monreal, son excelentes opciones, pero mi candidata es Claudia!', []]",6 months ago,1,es,POS,0.6184567399322987
@DanielLopez-sr8kg,"Un español 🇪🇸 seria el primer hombre de mexico 🇲🇽 
Que chingon españa tendrá influencia en mexico otra ves ","['Un español 🇪🇸 seria el primer hombre de mexico 🇲🇽 \nQue chingon españa tendrá influencia en mexico otra ves ', ['🙏🏼']]",3 months ago,2,es,POS,0.5137625634670258
@jaimeduende3010,"Ahora sube a Xochitl Galvez, mi estimado escorpión chayote","['Ahora sube a Xochitl Galvez, mi estimado escorpión chayote', []]",1 month ago,,es,NEG,-0.703153133392334
@everuzumaki4128,"Dinero,dinero,dinero. FELICIDADES ESCORPION!","['Dinero,dinero,dinero. FELICIDADES ESCORPION!', []]",6 months ago,,es,POS,0.5838755182921886
@luisamariafuentesmartinez4448,Uno con AMLO ,"['Uno con AMLO ', ['🤘']]",5 months ago,,es,NEU,0.30623962730169296
@vickmoon9845,"También a mí si me dicen ganas un milloncito por hacer una entrevista a modo para dejar bien parada a la candidata sin hacerle preguntas incómodas YO TAMBIÉN LO HARÍA!!! 
TODO MUNDO TIENE UN PRECIO Y TE LLEGARON A ESE ","['También a mí si me dicen ganas un milloncito por hacer una entrevista a modo para dejar bien parada a la candidata sin hacerle preguntas incómodas YO TAMBIÉN LO HARÍA!!! \nTODO MUNDO TIENE UN PRECIO Y TE LLEGARON A ESE ', ['👏', '👏', '👏', '👏', '👏', '👏']]",7 months ago,24,es,NEU,0.22026949375867844
@alejandrocifuentes8946,"Muy mal escorpión, te respetabamos.","['Muy mal escorpión, te respetabamos.', []]",6 months ago,1,es,NEG,-0.9306318815797567
@fabsfabi1961,"Estimada y estimada jefa de gobierno 
Respeto y reconozco el super importante papel que tiene en el gobierno de México reconociendo que está intentando hacer lo posible y lo más por los Mexicanos tomando en cuenta que no todo depende de usted... Y se agradece que a la mitad de su gobierno ya hay una gran lista de lo logrado","['Estimada y estimada jefa de gobierno \nRespeto y reconozco el super importante papel que tiene en el gobierno de México reconociendo que está intentando hacer lo posible y lo más por los Mexicanos tomando en cuenta que no todo depende de usted... Y se agradece que a la mitad de su gobierno ya hay una gran lista de lo logrado', []]",6 months ago,,es,POS,0.9424983062781394
@123latresmellizas,Por qué no preguntaste lo de la unión tepito?,"['Por qué no preguntaste lo de la unión tepito?', []]",5 months ago,,es,NEG,-0.669583635404706
@JesusDiaz-ui7cn,"México te quiere Claudia, México te necesita. ️","['México te quiere Claudia, México te necesita. ️', ['❤']]",3 months ago,12,es,NEG,-0.26176370680332184
@britneypelona9697,"Icónica, eterna patrona de Margarita Zavala","['Icónica, eterna patrona de Margarita Zavala', []]",6 months ago,,es,POS,0.440018430352211
@churrucasshow8223,Luisito sigue siendo la más apretada que se ha subido.,"['Luisito sigue siendo la más apretada que se ha subido.', []]",7 months ago,47,es,NEG,-0.2941158264875412
@angeljavierherreracoronado4775,"Comienza la lucha por quedarse con el presupuesto, ni chumel a caído tan bajo y eso que bien qu","['Comienza la lucha por quedarse con el presupuesto, ni chumel a caído tan bajo y eso que bien qu', []]",6 months ago,,es,NEG,-0.8253573849797249
@tlacoyitodechicharron7913,Claudia se me hace una persona muy inteligente y prudente,"['Claudia se me hace una persona muy inteligente y prudente', []]",6 months ago,12,es,POS,0.9619971504434943
@Mafeer98764,Jajajaj también te dio culito hacerle “bromas”.,"['Jajajaj también te dio culito hacerle “bromas”.', []]",6 months ago,,es,NEG,-0.8037469778209925
@kikahb9744,"Poderosa mujer, si ella gana la encuesta pero si queda Adan todo mi apoyo.","['Poderosa mujer, si ella gana la encuesta pero si queda Adan todo mi apoyo.', []]",3 months ago (edited),6,es,POS,0.7156921811401844
@naimakapranos9681,Le llegaron al precio,"['Le llegaron al precio', []]",6 months ago,,es,NEG,-0.532990712672472
@jacobspde3673,Sube a Miguel Torruco Garza que lo mas seguro es que vaya el para jefe de gobierno,"['Sube a Miguel Torruco Garza que lo mas seguro es que vaya el para jefe de gobierno', []]",7 months ago,54,es,NEU,-0.2568385414779186
@iraiszepedamolina9217,Viva Claudia y la 4T,"['Viva Claudia y la 4T', ['❤']]",4 days ago,2,es,POS,0.7759816907346249
@farfan666,"Esta bien perseguir la chuleta, pero siendo un orgulloso capitalino también es no tener orgullo ni respeto por tanta gente afectada durante la administración de Alex Lora, que feo que ni siquiera tenga tanates para entrevistarla bien o tirarle como se debe, me gustaba tanto ver sus videos y sus ""anecdotarios"" pero esto si es tener ausencia de blanquillos.","['Esta bien perseguir la chuleta, pero siendo un orgulloso capitalino también es no tener orgullo ni respeto por tanta gente afectada durante la administración de Alex Lora, que feo que ni siquiera tenga tanates para entrevistarla bien o tirarle como se debe, me gustaba tanto ver sus videos y sus ""anecdotarios"" pero esto si es tener ausencia de blanquillos.', []]",6 months ago,2,es,NEG,-0.9834538421127945
@fallenonej,"Esa debería estar en la cárcel por los fraudes y por la caída del metro, no con el escorpión. Atrás quedó el Alex q criticaba al gobierno, callado por una buena lana","['Esa debería estar en la cárcel por los fraudes y por la caída del metro, no con el escorpión. Atrás quedó el Alex q criticaba al gobierno, callado por una buena lana', []]",5 months ago,,es,NEG,-0.8875936642289162
@user-ct4vp4jb3x,Sube a nuestro presidente de la República al volante,"['Sube a nuestro presidente de la República al volante', []]",12 days ago,,es,NEU,0.2801414877176285
@raymundohernandez5614,Por fin una mujer interesante,"['Por fin una mujer interesante', []]",5 months ago,8,es,POS,0.8634228659793735
@josuedelarosa6528,Me gustó la forma sutil de tocar esos temas incómodos para Claudia,"['Me gustó la forma sutil de tocar esos temas incómodos para Claudia', []]",7 months ago,19,es,POS,0.7089735716581345
@priscilamendoza1648,"Mis respetos para la Dra
CLAUDIA, honor a quien honor se merece.
Siempre fiel a sus convicciones.","['Mis respetos para la Dra\nCLAUDIA, honor a quien honor se merece.\nSiempre fiel a sus convicciones.', []]",6 months ago,3,es,POS,0.8144450448453426
@ricardoagustinalpuche264,"Lo conseguiste Escorpión. Eres un genio y pues de moral por los suelos. Nada de lo que diga un político es sincero. Y menos estos personajes. Yo entre a este video solo por eso, no estoy escuchando nada de lo que dijo esta mujer, es una perdida de tiempo. Mejor una mentada de madre, es mil veces más sincera que cualquier palabra que haya dicho está ñora.  Lastima, credibilidad cero escorpión.","['Lo conseguiste Escorpión. Eres un genio y pues de moral por los suelos. Nada de lo que diga un político es sincero. Y menos estos personajes. Yo entre a este video solo por eso, no estoy escuchando nada de lo que dijo esta mujer, es una perdida de tiempo. Mejor una mentada de madre, es mil veces más sincera que cualquier palabra que haya dicho está ñora.  Lastima, credibilidad cero escorpión.', ['🤦', '🤦', '🤦']]",6 months ago,,es,NEG,-0.9805082189850509
@ryuhoshi8619,"Y lo peor de todo, es que el dinero para montar esta entrevista, salio de los impuestos de los habitantes de CDMX.","['Y lo peor de todo, es que el dinero para montar esta entrevista, salio de los impuestos de los habitantes de CDMX.', ['💰', '💰']]",6 months ago,,es,NEG,-0.9622214161790907
@balckpsp02,Perfecta campaña presidencial. Así o más amodo la entrevista. Todo para que hacerle publicidad.,"['Perfecta campaña presidencial. Así o más amodo la entrevista. Todo para que hacerle publicidad.', []]",6 months ago,,es,POS,0.44510897994041443
@marcocamacho9448,Ahora a Sandra cuevas jjajajaja,"['Ahora a Sandra cuevas jjajajaja', []]",6 months ago,1,es,NEU,-0.11679179221391678
@aragonaguirre6814,"Que buena entrevista con la tortuga niña 
Éxito capi perez jajajaja","['Que buena entrevista con la tortuga niña \nÉxito capi perez jajajaja', []]",7 months ago,20,es,POS,0.9692860757932067
@joseanguiano8779,"A los que opinan por opinar el escorpión ya había subido a políticos al volante, lo hizo con meade, bronco y Anaya","['A los que opinan por opinar el escorpión ya había subido a políticos al volante, lo hizo con meade, bronco y Anaya', []]",6 months ago,,es,NEG,-0.7938051605597138
@z26047,Mi próxima presidente ,"['Mi próxima presidente ', ['❤']]",3 months ago,5,es,NEU,0.2704182118177414
@diegoelvergas8308,"Que alivianado, ojalá así fuera un tal Alex Montiel pero con la gente que le sirve un café, le válida su Tag o le vende un boleto y no solo con los ricos","['Que alivianado, ojalá así fuera un tal Alex Montiel pero con la gente que le sirve un café, le válida su Tag o le vende un boleto y no solo con los ricos', []]",6 months ago (edited),1,es,NEU,0.222560852766037
@sebencfhac3632,"Mi patrona de mi corazón...La Jefa de Jefas, Claudia Sheibaum. Gracias Jefa por la confianza.","['Mi patrona de mi corazón...La Jefa de Jefas, Claudia Sheibaum. Gracias Jefa por la confianza.', []]",6 months ago,,es,POS,0.8922143070958555
@trihec456,"No confío del todo en claudia, si sube a Gerardo o a Adán creería que no es comprado porque Ebrard apuesto a que no tarda…","['No confío del todo en claudia, si sube a Gerardo o a Adán creería que no es comprado porque Ebrard apuesto a que no tarda…', []]",5 months ago,,es,NEG,-0.6289953850209713
@isabelmartinezcruz9701,"Todas las entrevistas de escorpión están pactadas, hay una logistica etc.Pero en esta si hubo mordaza....
Empatada con Luisito  comunica.","['Todas las entrevistas de escorpión están pactadas, hay una logistica etc.Pero en esta si hubo mordaza....\nEmpatada con Luisito  comunica.', []]",7 months ago,10,es,NEG,-0.4959006793797016
@joelvazquezcruz2927,"Que buen video verdaderamente, me encanta la aclaración final. Y para aquellos que esperan una entrevista política pues aquí no es, por qué simple y sencillamente el escorpión jamás ha manejado ese tipo de contenido por qué creen que ahora sí debería hacerlo","['Que buen video verdaderamente, me encanta la aclaración final. Y para aquellos que esperan una entrevista política pues aquí no es, por qué simple y sencillamente el escorpión jamás ha manejado ese tipo de contenido por qué creen que ahora sí debería hacerlo', []]",6 months ago,,es,POS,0.7294329218566418
@josefinapozos1997,"Excelente entrevista de la jefa de gobierno claudia Sheinbaum,directo a la presidencia ","['Excelente entrevista de la jefa de gobierno claudia Sheinbaum,directo a la presidencia ', ['👌', '👌', '👌']]",6 months ago,3,es,POS,0.7153359539806843
@ernestogavrioto5943,Se robo las mentas Hahahah,"['Se robo las mentas Hahahah', []]",2 months ago,,es,NEU,-0.2138693667948246
@tatobravo5409,Amo a esta señora la mujer más real que eh conocido,"['Amo a esta señora la mujer más real que eh conocido', []]",5 months ago,1,es,POS,0.9440489588305354
@reysemurillomurillovarela8399,"Esperaba más de ti Escorpión Dorado,  mmmm.... así pasa cuando sucede","['Esperaba más de ti Escorpión Dorado,  mmmm.... así pasa cuando sucede', ['🦂', '😏', '😒']]",6 months ago,,es,NEG,-0.49008263275027275
@carlosmorales7924,Botón para que el escorpión  suba a todos los candidatos  presidenciales y no se vea parcial,"['Botón para que el escorpión  suba a todos los candidatos  presidenciales y no se vea parcial', []]",7 months ago,142,es,NEU,-0.18757563829421997
@marcelaconsuelosgarcia8616,"Admiro tu trabajo ESCORPIÓN, excepto ésta entrevista... cuánto te pagaron ?","['Admiro tu trabajo ESCORPIÓN, excepto ésta entrevista... cuánto te pagaron ?', []]",6 months ago,,es,NEU,-0.03749346733093262
@aracelisantana4266,"Al igual que AMLO, Claudia será una de las mejores presidentes del mundo. ","['Al igual que AMLO, Claudia será una de las mejores presidentes del mundo. ', ['😀', '👏', '👏', '👏']]",3 months ago (edited),10,es,POS,0.9237907901406288
@DaviD-L0vElyB0Y,Mi voto es por Claudia Sheinbaum ,"['Mi voto es por Claudia Sheinbaum ', ['👍']]",6 months ago,,es,NEU,0.09336905181407928
@MixdeunPoco,"No hagas caso de los mecos que te tiran hate escorpión, ya se les olvidó que también invitaste a Bronco y a Meade. Chida entrevista viejo.","['No hagas caso de los mecos que te tiran hate escorpión, ya se les olvidó que también invitaste a Bronco y a Meade. Chida entrevista viejo.', []]",6 months ago,2,es,NEG,-0.7910245507955551
@enriquevergara654,FELICIDADES ESCORPION DILE A CAUDIA QUE INVESTIGE AL LIDER SINDICAL DEL METRO,"['FELICIDADES ESCORPION DILE A CAUDIA QUE INVESTIGE AL LIDER SINDICAL DEL METRO', []]",7 months ago,141,es,NEU,-0.3114788308739662
@claudioramirez8700,Al rato vamos a ver a Alex Montiel en el gabinete de Claudia. Recuerden que es un 98% de lealtad y un 2% de capacidad,"['Al rato vamos a ver a Alex Montiel en el gabinete de Claudia. Recuerden que es un 98% de lealtad y un 2% de capacidad', []]",6 months ago,869,es,NEU,0.4007067698985338
@manuelrobledo8072,ELLA EXISTIÓSÓLO EN UN SUEÑO,"['ELLA EXISTIÓSÓLO EN UN SUEÑO', ['🎶']]",7 months ago,39,es,NEU,0.14863694459199905
@felipevazquez3742,"Cuando salga Noroña va a ser la pura neta, un diez mi esporpión con esta entrevista.","['Cuando salga Noroña va a ser la pura neta, un diez mi esporpión con esta entrevista.', []]",7 months ago,74,es,POS,0.9251086078584194
@omarmedinalopez9615,Por que no le preguntaste sobre todo lo que dice Loret jajajaja estaría interesante saber.,"['Por que no le preguntaste sobre todo lo que dice Loret jajajaja estaría interesante saber.', []]",7 months ago,122,es,NEG,-0.5246332623064518
@karinaquintanilla7872,team# Claudia ️,"['team# Claudia ️', ['♥']]",7 months ago,28,es,NEU,0.1100083440542221
@carlosgutierrez6307,"Sheinbaum es super carismática!!!! 
Dijo nadie nunca...","['Sheinbaum es super carismática!!!! \nDijo nadie nunca...', []]",7 months ago,37,es,POS,0.934577414765954
@caseritoshow,Cuando dicen jamás la habia escuchado pero luego dice quien se la compuso jejeje,"['Cuando dicen jamás la habia escuchado pero luego dice quien se la compuso jejeje', []]",7 months ago,9,es,NEU,0.04843290522694588
@arlettcarcamo1112,Ya me imagino a Sandra Cuevas viendo estés video . Aguas escorpión si se sube  no te vaya a deslumbrar con los 10 países en los que estudió jaja .,"['Ya me imagino a Sandra Cuevas viendo estés video . Aguas escorpión si se sube  no te vaya a deslumbrar con los 10 países en los que estudió jaja .', ['😂']]",7 months ago,72,es,NEU,-0.1806233897805214
@angeluribe9791,Cómo la espuma doña shei,"['Cómo la espuma doña shei', []]",7 months ago,11,es,POS,0.42336373776197433
@marcoluna58,"27:28 Se mamo ese escorpión con ""se quedó pelón"" ","['27:28 Se mamo ese escorpión con ""se quedó pelón"" ', ['😂', '😂', '😂']]",7 months ago,63,es,NEG,-0.3390861302614212
@clarabalderas9829,Espero  seas justo en tu canal y subas a todos los presidenciables.,"['Espero  seas justo en tu canal y subas a todos los presidenciables.', []]",7 months ago,40,es,POS,0.45449694246053696
@ximenasaucedovazquez6563,Deberías de invitar a brincos dierassss es algo parecido a tu humor!! Estaría muy divertido ,"['Deberías de invitar a brincos dierassss es algo parecido a tu humor!! Estaría muy divertido ', ['😂', '😂', '😂']]",7 months ago,67,es,POS,0.9396640616469085
@axelramon1980,Los de El universal viendo el video con detalle para comer una semana más ,"['Los de El universal viendo el video con detalle para comer una semana más ', ['😂', '😂', '😂', '😂', '😂']]",7 months ago (edited),1.5K,es,NEU,0.0247822105884552
@vialsov,La gente está muy contenta por qué metimos a la guardia nacional ,"['La gente está muy contenta por qué metimos a la guardia nacional ', ['😂', '😂', '😂', '😂', '😂', '😂']]",7 months ago,93,es,POS,0.7731421422213316
@javiervarela2711,"Invita a Andrés Manuel, si te avientas unas 2 horas ","['Invita a Andrés Manuel, si te avientas unas 2 horas ', ['🤣']]",7 months ago,723,es,NEU,0.03842960298061371
@raulgabrielpalaciosmacgreg2004,Me fascinó esta gran entrevista a modo. El gran escorpión preguntaba pero jamás cerraba para hacerle notar sus incongruencias.,"['Me fascinó esta gran entrevista a modo. El gran escorpión preguntaba pero jamás cerraba para hacerle notar sus incongruencias.', []]",7 months ago,83,es,POS,0.8502511447295547
@adanmartinez4358,"No recuerdo algun vídeo de nadie que halla sido tan criticado antes de salir como este. Para mí estuvo genial, ahora sí provocaste la rabia de los opositores. Ojalá que puedas subir también a Fernández Noroña","['No recuerdo algun vídeo de nadie que halla sido tan criticado antes de salir como este. Para mí estuvo genial, ahora sí provocaste la rabia de los opositores. Ojalá que puedas subir también a Fernández Noroña', []]",7 months ago,38,es,POS,0.7949942983686924
@huichotono1380,Llegué más rápido que la campaña adelantada de la señora.,"['Llegué más rápido que la campaña adelantada de la señora.', []]",7 months ago,419,es,NEG,-0.6135874204337597
@raulrivasruiz5222,"Bien natural la ""entrevista"" ","['Bien natural la ""entrevista"" ', ['😂', '😂', '😂']]",7 months ago,520,es,POS,0.6405140161514282
@OscarHMunoz,Estaría padre una vuelta con Miguel Torruco Garza,"['Estaría padre una vuelta con Miguel Torruco Garza', []]",7 months ago,19,es,POS,0.5685365498065948
@aaroncruzsoto9671,"Jajajaja ay pensé que sería mejor la entrevista jajaja pero bueno, que me espero son entrevistas soft o comprada por un tercero, le faltó las preguntas difíciles","['Jajajaja ay pensé que sería mejor la entrevista jajaja pero bueno, que me espero son entrevistas soft o comprada por un tercero, le faltó las preguntas difíciles', []]",7 months ago (edited),21,es,NEU,-0.13960003666579723
@sergioguerrero3729,Invita a Lili Tellez para ver las diferencias jajajajajajajajaj,"['Invita a Lili Tellez para ver las diferencias jajajajajajajajaj', []]",7 months ago (edited),59,es,NEU,0.07585861906409264
@alfredocastillo2934,"Mañana todos los periódicos, se van a dar un festín","['Mañana todos los periódicos, se van a dar un festín', []]",7 months ago,23,es,NEG,-0.6368735618889332
@Deadmouse705,"No conocia tu canal pero sigo a Claudia, hoy me subscribi a tu canal","['No conocia tu canal pero sigo a Claudia, hoy me subscribi a tu canal', []]",7 months ago,21,es,NEU,0.3810497187077999
@johnrick6034,Es que hay que recuperar lo que se robó el Talan,"['Es que hay que recuperar lo que se robó el Talan', []]",6 months ago,,es,NEU,-0.13879957795143127
@luisadolforuizpacheco7875,El escorpión parece niño en McDonald's cuando entro a la oficina de Claudia Shembaum me identifique,"[""El escorpión parece niño en McDonald's cuando entro a la oficina de Claudia Shembaum me identifique"", []]",7 months ago,11,es,NEU,-0.16711226105690002
@rfort1884,"Yo lo veo que no fue una entrevista a modo porque tampoco es como que el escorpión se ponga a atacar en todo momento a Claudia, es algo que sería incómodo y no es entretenido que es lo que busca el escorpión dorado","['Yo lo veo que no fue una entrevista a modo porque tampoco es como que el escorpión se ponga a atacar en todo momento a Claudia, es algo que sería incómodo y no es entretenido que es lo que busca el escorpión dorado', []]",6 months ago,1,es,NEG,-0.9680953924544156
@ramoncruz6646,"Que chido video de Relaciones Públicas, prueba de que el dinero sólo es empleado de manera efectiva en los intereses políticos","['Que chido video de Relaciones Públicas, prueba de que el dinero sólo es empleado de manera efectiva en los intereses políticos', []]",7 months ago (edited),19,es,POS,0.8449041470885277
@leandromunozperez2288,A qué doña Florinda quiere ser presidenta,"['A qué doña Florinda quiere ser presidenta', ['😂', '😂', '😂', '😂', '😂']]",6 months ago,,es,NEU,-0.12536553293466568
@leonvoz1739,A estos políticos de… siempre les abren las calles.,"['A estos políticos de… siempre les abren las calles.', []]",4 months ago,,es,NEG,-0.8880480276420712
@eutiquioenjeru1939,pos'  nomas por hacer la malda' yo si la partia en2  ajajajaja,"[""pos'  nomas por hacer la malda' yo si la partia en2  ajajajaja"", []]",6 months ago,,es,NEG,-0.6377127766609192
@esperanzag504,,"['', ['😁']]",4 months ago,1,emoji,EMOJI,EMOJI
@solodiego5012,"que chido que ya no se sienten inalcanzables estas figuras publicas, como siempre 10 de 10 escorpion!","['que chido que ya no se sienten inalcanzables estas figuras publicas, como siempre 10 de 10 escorpion!', []]",7 months ago,48,es,POS,0.9663630556315184
@lauraponce2575,Me gustaría ver a Lili Tellez ,"['Me gustaría ver a Lili Tellez ', ['🤭']]",6 months ago,3,es,NEU,0.2676694318652153
@MarcoLucanoVazquezRodriguez,INVITA A EDER HERNANDEZ!!!!!!!!!!!!!!!!!,"['INVITA A EDER HERNANDEZ!!!!!!!!!!!!!!!!!', []]",6 months ago,,es,NEU,0.20106501877307892
@pvcpvc7782,Chingona esa señora,"['Chingona esa señora', []]",5 months ago,1,es,POS,0.8043063841760159
@luiscorona9289,Eres la vrg escorpión,"['Eres la vrg escorpión', []]",6 months ago,,es,NEG,-0.7040543779730797
@venturamendoza2821,Sube Alito y le das una vuelta por Tepito o Iztapalapa para que le de cariño el pueblo,"['Sube Alito y le das una vuelta por Tepito o Iztapalapa para que le de cariño el pueblo', []]",7 months ago,621,es,NEU,0.3310743495821953
@joshuabustos5489,Y el cabecita de algodón pa cuando el Andy,"['Y el cabecita de algodón pa cuando el Andy', []]",5 months ago,1,es,NEG,-0.5039847269654274
@ErikCastillo-ui9pq,Cómo el escorpión se le mete al trolebus jajajajajaja minuto  21:00 jajajaja,"['Cómo el escorpión se le mete al trolebus jajajajajaja minuto  21:00 jajajaja', []]",5 months ago (edited),,es,NEG,-0.4255150556564331
@felixramos720,SI wey invita a NUESTRO PRESIDENTE y que ese sea tu mayor RETO.,"['SI wey invita a NUESTRO PRESIDENTE y que ese sea tu mayor RETO.', []]",7 months ago,32,es,POS,0.7975023724138737
@jadieltrejo6496,Entrevista con grupo firme al,"['Entrevista con grupo firme al', []]",6 months ago,1,es,NEU,0.2975849565118551
@purasappspurasapps4420,¿Habrá tianguis turistico?,"['¿Habrá tianguis turistico?', []]",1 month ago,,es,NEU,0.018155205994844437
@unvideomas95,El escorpión Tiene 4 millones de Razones para hacerle la entrevista a sheimbaum,"['El escorpión Tiene 4 millones de Razones para hacerle la entrevista a sheimbaum', []]",6 months ago,337,es,NEU,0.0553697906434536
@cesseralexandresanchez3806,Madres!!! Por qué tanto dislikes? Contexto?,"['Madres!!! Por qué tanto dislikes? Contexto?', []]",6 months ago,,es,NEG,-0.7930052457377315
@kwixxi,"Aquí se ve cuando el dinero es más poderoso que los dioses"", y pues me Agrada aunque a modo deja ver que Claudia tiene la ""sangre ligera""","['Aquí se ve cuando el dinero es más poderoso que los dioses"", y pues me Agrada aunque a modo deja ver que Claudia tiene la ""sangre ligera""', []]",7 months ago,9,es,POS,0.842121597379446
@ernestovelazquez46,Ella tiene al ayudante de García luna harfuch,"['Ella tiene al ayudante de García luna harfuch', []]",2 months ago,,es,NEG,-0.3957766592502594
@Yosoyfederal,Sube a Ebrad,"['Sube a Ebrad', []]",3 months ago,,es,NEU,-0.03348131477832794
@edgarrivera8759,"Wey con Noroña va a estar  2 personas que dicen lo que piensan sin filtro, lo espero con ansias!!!! Ese si va a durar mínimo 1 hra.","['Wey con Noroña va a estar  2 personas que dicen lo que piensan sin filtro, lo espero con ansias!!!! Ese si va a durar mínimo 1 hra.', ['💯', '💯', '💯']]",7 months ago,52,es,POS,0.9101969189941883
@luisfeliperomero6367,INVITA A MARCELO EBRAD,"['INVITA A MARCELO EBRAD', []]",4 months ago,2,es,NEU,0.10650891065597534
@zabdielarisaicuatecontzi3670,Sube a Amlo jajaja,"['Sube a Amlo jajaja', []]",5 months ago,1,es,NEU,-0.24039481580257416
@alexGarcia-gu1ej,"'Estoy enamorada"" no mms nunca ví tanto amor en una persona hahahhahha","['\'Estoy enamorada"" no mms nunca ví tanto amor en una persona hahahhahha', []]",6 months ago,15,es,POS,0.38965363800525665
@moisesperez6777,Invita a NOROÑA. ,"['Invita a NOROÑA. ', ['😃']]",5 months ago,2,es,NEU,-0.14605975151062012
@mauryblah,Noroña,"['Noroña', ['❤']]",3 months ago,,es,NEU,-0.20683929324150085
@urielzarate5482,"Esto no es para funar al escorpión dorado, es para funar a Claudia porque es ilegal hacer campaña antes de tiempo","['Esto no es para funar al escorpión dorado, es para funar a Claudia porque es ilegal hacer campaña antes de tiempo', []]",6 months ago,,es,NEG,-0.9006098252721131
@milthonanthonygarciamartin9290,claudia nunca descubre nada sienpre como los biejos pristas nunca aregla nada quien son los culpables claudia y  marselo ebrad,"['claudia nunca descubre nada sienpre como los biejos pristas nunca aregla nada quien son los culpables claudia y  marselo ebrad', []]",3 months ago,2,es,NEG,-0.933667256962508
@jesustrujillo4251,El grito del compa de la moto JAJAJAJA minuto 14:05 xD,"['El grito del compa de la moto JAJAJAJA minuto 14:05 xD', []]",7 months ago,28,es,NEU,-0.17654751986265182
@PedroHernandez-hr7uc,Bueno esto es $$$ ni modo le llegaron al precio.,"['Bueno esto es $$$ ni modo le llegaron al precio.', []]",6 months ago,1,es,NEG,-0.8346455572172999
@La_Mision,Invita al yulai,"['Invita al yulai', []]",6 months ago,,es,NEU,0.1482737436890602
@eduardoleyvagarcia4487,"Hablo mas claudia que el escorpion, no cuestionoooo nada.","['Hablo mas claudia que el escorpion, no cuestionoooo nada.', []]",6 months ago,,es,NEU,0.22390735894441605
@elwerjonathanapoloniotolen6549,Like si quieres que suba a Marcelo Tiktoker! ,"['Like si quieres que suba a Marcelo Tiktoker! ', ['😆']]",7 months ago (edited),37,es,NEU,0.2838158868253231
@luisedgargarcia8248,Le uvieras preguntado de lo del incendio del mando de control y xq no ay detenidos,"['Le uvieras preguntado de lo del incendio del mando de control y xq no ay detenidos', []]",5 months ago,,es,NEG,-0.49205728247761726
@hugoviesca6468,""" a la autoridad no se le aplaude, se le cuestiona""  ni tres doritos después procede a chuparle los pies jajaja","['"" a la autoridad no se le aplaude, se le cuestiona""  ni tres doritos después procede a chuparle los pies jajaja', []]",6 months ago,741,es,NEG,-0.5284908190369606
@packogtz,No va a subir a Ebrard?,"['No va a subir a Ebrard?', []]",2 months ago,1,es,NEG,-0.7301315795630217
@josecarlosespinoza6906,Que hingonn,"['Que hingonn', []]",6 months ago,,es,POS,0.6687267571687698
@invark,"Nadie:
Sheinbaum: Imagínate.","['Nadie:\nSheinbaum: Imagínate.', []]",7 months ago,13,es,NEU,-0.12818662822246552
